,date,developerResponse,review,rating,isEdited,title
145,1/21/2023 17:30,"{'id': 34468644, 'body': 'Sobat BRI, mohon maaf atas ketidaknyamanan yang dialami. Apabila masih mengalami kendala, bisa diinformasikan kendala yang dialami melalui  WhatsApp resmi BRI 08121214017. Apabila sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Asri', 'modified': '2023-01-25T03:02:06Z'}","Aplikasi gak jelas susah amat mau cek saldo kdang2 mau pake kartu atm aja skrng eh malah gk ada produksi lagi ktanya 
Males banget suka emosi saya gara2 brimo ini",1,FALSE,Bikin emosi
146,1/21/2023 17:24,"{'id': 34529592, 'body': 'Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silahkan kirimkan keterangan yang tampil melalui layanan WhatsApp BRI di nomor 08121214017 atau Email callbri@bri.co.id. Tks~Heru', 'modified': '2023-01-28T07:45:07Z'}",Tengah malem gabisa digunakan,1,FALSE,Rusak
147,1/21/2023 17:01,"{'id': 34470196, 'body': 'Hai Sobat BRI, Bank BRI senantiasa selalu menjaga kerahasiaan data pribadi Nasabah. Mohon selalu berhati-hati terhadap pihak yang mengatasnamakan BRI, tidak menginformasikan data apa pun dan tidak mengikuti instruksi yang diberikan. Tks~Asri', 'modified': '2023-01-25T05:23:18Z'}","BRI ini sedang dipertaruhkan security system nya, banyak sekali orang gampang kena skming, uang nasabah di brimo pada berkurang sendiri, hilang, dsb. Bri itu bukan bank kemarin sore, perbaiki sistem keamanan nya!!",2,FALSE,SECURITY SISTEM LEMAH
148,1/21/2023 16:27,"{'id': 34468646, 'body': 'Sobat BRI, jika mengalami kendala, bisa diinformasikan kendala yang dialami melalui  WhatsApp resmi BRI 08121214017. Apabila sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Asri', 'modified': '2023-01-25T03:02:50Z'}",Brimo goblbagus,1,FALSE,Goblbagus
149,1/21/2023 14:04,,bagus,5,FALSE,bagus
150,1/21/2023 7:47,,bagus,5,FALSE,bagus
151,1/21/2023 8:06,"{'id': 34470165, 'body': 'Hai Sobat BRI, jika mengalami kendala, bisa diinformasikan kendala yang dialami melalui  WhatsApp resmi BRI 08121214017. Apabila sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Asri', 'modified': '2023-01-25T05:21:58Z'}",Limit trus,2,FALSE,Limit
152,1/21/2023 3:53,,Sangat ber guna,5,FALSE,Sangat baik untuk di pakai aplikasinya
153,1/21/2023 7:26,,Mudahmudahan aman,4,FALSE,Mudah
154,1/21/2023 5:16,"{'id': 34468647, 'body': 'Sobat BRI, mohon maaf atas ketidaknyamanan yang dialami. Guna pengecekan, bisa diinformasikan respon yang diterima berupa gambar melalui WhatsApp resmi BRI 08121214017. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Asri', 'modified': '2023-01-25T03:03:39Z'}",Ribet mending gak jelas udah berkali2 daftar selalu error.gak guna,1,FALSE,Gak bisa log in
155,1/21/2023 4:53,"{'id': 34468648, 'body': '\r\nSobat BRI, mohon maaf atas ketidaknyamanan yang dialami. Guna pengecekan, bisa diinformasikan respon yang diterima berupa gambar melalui WhatsApp resmi BRI 08121214017. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Asri', 'modified': '2023-01-25T03:04:05Z'}","Ini gimana pula, gak bisa login,aneh parah dah",1,FALSE,Gak bisa Login
156,1/21/2023 4:33,"{'id': 34468651, 'body': 'Sobat BRI, mohon maaf atas ketidaknyamanan yang dialami. Guna pengecekan, bisa diinformasikan respon yang diterima berupa gambar melalui WhatsApp resmi BRI 08121214017. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Asri', 'modified': '2023-01-25T03:04:37Z'}","Daftar brimo aja susah bener, gagal di perekaman terus, tolonglah dibikin simple aja, semua rulesnya juga udah diikutin masih tetap ga bisa, mobile bangking bank lain simple simple aja perasaan, emang bri aja paling ribet.",1,FALSE,Daftar brimo gagal di perekaman
157,1/21/2023 3:40,,❤️,5,FALSE,Terbaik
158,1/21/2023 0:28,,Mantapsss,5,FALSE,Keren
159,1/21/2023 2:05,"{'id': 34468653, 'body': 'Sobat BRI, mohon maaf atas ketidaknyamanan yang dialami. Guna pengecekan, bisa diinformasikan respon yang diterima berupa gambar melalui WhatsApp resmi BRI 08121214017. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Asri', 'modified': '2023-01-25T03:05:05Z'}","Masa foto KTP gagal, ga sesuai nama dan identitasnya. Pada saat ktp dan datanya sudah sesuai, eh malah susah di bagian perekaman videonya. Sampe udah ngisi paket data, ngisi pulsa telepon CALL CENTERnya, tapi malah ga jadi. Malah signature failed mulu. Dasar Aplikasi Perbankan Tergoblbagus!!!",1,FALSE,Aplikasi yang sangat bodoh sistem AI nya
160,1/21/2023 1:31,,mumudahkan,4,FALSE,bri
161,1/20/2023 19:19,"{'id': 34468655, 'body': 'Sobat BRI, mohon maaf atas ketidaknyamanan yang dialami. Guna pengecekan, bisa diinformasikan respon yang diterima berupa gambar melalui WhatsApp resmi BRI 08121214017. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Asri', 'modified': '2023-01-25T03:05:25Z'}",kenapa saya mau daftar BRImo ga bisa ya pas perekaman vidio error terus ini kenapa sih,1,FALSE,error pada saat melakukan perekaman vidio pendaftaran BRImo
162,1/20/2023 17:30,"{'id': 34468667, 'body': 'Hai Sobat BRI, mohon maaf atas keterlambatan respon dari kami. Kami sarankan melakukan pengecekan mutasi rekening melalui aplikasi BRImo atau mengunjungi kantor BRI terdekat dengan membawa buku tabungan, kartu ATM dan e-KTP.Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Asri', 'modified': '2023-01-25T03:06:50Z'}","Selamat malam bapak/Ibu
Saya ingin bertanya
Kenapa saldo di brimo saya tiba tiba kosong ?
Harap berikan info yang jelas bapak/ibu
Terimakasih
#brimo",1,FALSE,Saldo di brimo tiba tiba kosong
163,1/20/2023 16:12,,Mempermudah banget dalam segala hal,5,FALSE,Mempermudah
164,1/20/2023 17:21,"{'id': 34529289, 'body': 'Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silahkan kirimkan detail kendala melalui layanan WhatsApp BRI di nomor 08121214017 atau Email callbri@bri.co.id. Tks~Heru', 'modified': '2023-01-28T07:18:29Z'}",tolong diperbaiki,3,FALSE,kalau tengah malam gabisa transaksi
165,1/20/2023 16:50,"{'id': 34468672, 'body': 'Sobat BRI, mohon maaf atas ketidaknyamanan yang dialami. Apabila masih mengalami kendala, bisa diinformasikan kendala yang dialami melalui  WhatsApp resmi BRI 08121214017 atau Email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Asri', 'modified': '2023-01-25T03:07:56Z'}",sering eror klo menjelang tengah malam,1,FALSE,eror
166,1/20/2023 16:13,"{'id': 34529583, 'body': 'Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silahkan kirimkan keterangan yang tampil saat transaksi melalui layanan WhatsApp BRI di nomor 08121214017 atau Email callbri@bri.co.id. Tks~Heru', 'modified': '2023-01-28T07:44:24Z'}",kenapa ya gabisa topup shopeepay malem2 sekiat jam 11 malem?,1,FALSE,gak bisa topup shopeepay
167,1/20/2023 10:47,,Appreciated the fast transactions,5,FALSE,Fast app
168,1/20/2023 14:26,"{'id': 34470156, 'body': 'Sobat BRI, mohon maaf atas ketidaknyamanan yang dialami. Guna pengecekan, bisa diinformasikan respon yang diterima berupa gambar melalui WhatsApp resmi BRI 08121214017. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Asri', 'modified': '2023-01-25T05:21:26Z'}","Gilak memang, gagal teros verifikasi wajah.. di tempat terang pun masi gagal",2,FALSE,Tolong dipermudah
169,1/20/2023 11:06,"{'id': 34468680, 'body': 'Sobat BRI, mohon maaf atas ketidaknyamanan yang dialami. Guna pengecekan, bisa diinformasikan respon yang diterima berupa gambar melalui WhatsApp resmi BRI 08121214017. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Asri', 'modified': '2023-01-25T03:08:31Z'}",Sudah registrasi ke sistem brimo lewat cs tp waktu registrasi lewat brimo nya pas take video error terus udh lebih dari 10x,1,FALSE,Cacat
170,1/20/2023 10:36,,bagus,5,FALSE,bagus
171,1/20/2023 9:26,,Tanpa ribet,5,FALSE,bagus
172,1/20/2023 10:20,"{'id': 34468689, 'body': 'Sobat BRI, mohon maaf atas ketidaknyamanan yang dialami. Untuk kenyamanan dan kemudahan transaksi saat ini bisa melakukan transaksi perbankan dengan menggunakan aplikasi BRImo, seperti tarik tunai tanpa kartu melalui BRImo di mesin ATM BRI, transfer sesama BRI atau Bank lain, pembayaran, pembelian, bertransaksi di Merchant hanya dengan Scan kode QR dan transaksi lainnya. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Asri', 'modified': '2023-01-25T03:10:08Z'}",Kenapa ya kbagus sekarang kartu fisik e atm bri simpedes sudah tidak ada lagi? Tolong dong yang belum kebagiann🙏🏻,1,FALSE,Kartu fisik bri
173,1/20/2023 9:26,,mantuulll,5,FALSE,mudah
174,1/20/2023 8:30,,baguss dan cepat,5,FALSE,Transaksi
175,1/20/2023 7:40,,Lengkap dan mudah,5,FALSE,Experience
176,1/20/2023 6:45,,Sip,5,FALSE,Mantap
177,1/20/2023 7:22,,👍👍👍,4,FALSE,👍👍👍
178,1/20/2023 6:50,,Puas,4,FALSE,bagusy
179,1/20/2023 4:59,,"Tiap kali mau di perbaharui
Selalu gagal
Akibatnya tidak bisa melakukan pengaduan
Masalah
Melalui aplikasi brimo",5,FALSE,Tidak bisa perbaharui BRIMO
180,1/20/2023 3:04,"{'id': 29039585, 'body': 'Terima kasih atas ulasannya. Semoga aplikasi BRImo semakin mempermudah transaksi Sobat BRI. Tks~Priska', 'modified': '2023-01-20T03:04:42Z'}",bagus,5,TRUE,Mantap
181,1/20/2023 1:55,"{'id': 34529350, 'body': 'Hai Sobat BRI, mohon maaf atas kendala yang dialami. Kami sarankan kirim ulang kode verifikasi kembali beberapa saat ke depan dan pastikan email yang didaftarkan masih aktif digunakan dan untuk pengiriman SMS Link, pastikan pulsa ponsel tersedia minimal Rp1.000,- per SMS. Tks~Heru', 'modified': '2023-01-28T07:22:15Z'}",kenapa saya tidak menerima kode verifikasi email padahal email yg saya masukan sesuai dengan email yang sy gunakan di apk mail???,3,FALSE,kode verifikasi
182,1/20/2023 0:29,"{'id': 34468708, 'body': 'Sobat BRI, mohon maaf atas keterlambatan respon dari kami.Jika mengalami kendala, bisa diinformasikan kendala yang dialami melalui  WhatsApp resmi BRI 08121214017. Apabila sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Asri', 'modified': '2023-01-25T03:11:32Z'}","Rekening digital, tp sistemnya konvensional masih suruh ke kantor cabang 🙃",1,FALSE,Kecewa
183,1/19/2023 23:04,,Lebih dipermudah,5,FALSE,Mantap
184,1/19/2023 22:28,,Banget Aplikasinya,5,FALSE,Mantap
185,1/19/2023 14:05,,"bagus! keep better ^^ bagus job BRI, i feel everything get easier and easier, salam :)",5,FALSE,Ulasan
186,1/19/2023 19:41,"{'id': 34470146, 'body': 'Sobat BRI, mohon maaf atas ketidaknyamanan yang dialami. Guna pengecekan, bisa diinformasikan respon yang diterima berupa gambar melalui WhatsApp resmi BRI 08121214017. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Asri', 'modified': '2023-01-25T05:21:05Z'}",Kenapa saya tidak bisa melakukan pembayaran qris dengan metode bayar kartu kredit?,2,FALSE,"Pembayaran qris dengan kartu kredit,"
187,1/19/2023 11:59,"{'id': 18923078, 'body': 'Selamat Malam Bapak/Ibu. Terima kasih atas kepercayaan Bapak/Ibu  pada produk Bank BRI, sehat dan sukses selalu. Tks~Pras', 'modified': '2023-01-19T11:59:46Z'}",Finally gak pelu nomor tbagusn lagi 😊,5,TRUE,Finally Gk perlu nomor tbagusn lagi 😊
188,1/19/2023 6:29,,baguss,5,FALSE,kereen
189,1/19/2023 5:08,,mantaplh,5,FALSE,brimo terbaik
190,1/19/2023 3:53,,Biar simpel,5,FALSE,Yaps
191,1/18/2023 14:04,,"kenapa yah gabisa masuk? jawabanya keblbagusir udah coba dibenerin sesuai sama prosedur disuruh lupa pasword/lupa username, tapi pesanya linknya ga masuk",5,FALSE,Blbagusir
192,1/18/2023 10:13,,Sangat membantu,5,FALSE,Keren
193,1/18/2023 10:12,,Cepat… dapat CS yg humble dan menjelaskan dgn jelas dan menjalankan aplikasinya cekatan trampil cepat dan tepat… hebat Clara,5,FALSE,Pelayanan
194,1/18/2023 6:36,,Mantap,5,FALSE,Terbaiklah
195,1/18/2023 9:19,"{'id': 34468719, 'body': 'Sobat BRI, mohon maaf atas ketidaknyamanan yang dialami. Guna pengecekan, bisa diinformasikan respon yang diterima berupa gambar melalui WhatsApp resmi BRI 08121214017. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Asri', 'modified': '2023-01-25T03:11:55Z'}","Kenapa sulit sekali, mendaftar lewat aplikasi saya uninstall dan install berkali kali untuk prosesnya 👎👎👎",1,FALSE,Bad apps
196,1/18/2023 4:50,,mantab,5,FALSE,tf
197,1/18/2023 5:11,,"Sangat membantu sekali aplikasinya dan sangat termudahkan!, cuman kalau bisa Tambahin menu buat cetak koran versi digital dong min yg bisa d download, buat evaluasi alur keuangan pribadi, biar bisa lihat dari mana datangnya uang dan kemana tu uang pergi main ma temen2nya.
------ Terima kasih ------",4,FALSE,User need
198,1/18/2023 3:23,,bagus,5,FALSE,bagus
199,1/18/2023 4:32,,Cukup berguna,4,FALSE,bagus
200,1/18/2023 3:11,,The best flawless fast smooth,5,FALSE,Fast
201,1/18/2023 1:46,,Grate BRI,5,FALSE,So proud
202,1/17/2023 21:26,,"mantap kalo lagi waras, asal gak sering error aja",5,FALSE,Brimo mantap
203,1/17/2023 15:52,,Nomero unoo,5,FALSE,Prefecto
204,1/17/2023 14:00,,simpel,5,FALSE,mantap
205,1/17/2023 10:08,,Mantap,5,FALSE,Mantap
206,1/17/2023 13:00,"{'id': 34468725, 'body': 'Sobat BRI, mohon maaf atas ketidaknyamanan yang dialami. Guna pengecekan, bisa diinformasikan respon yang diterima berupa gambar melalui WhatsApp resmi BRI 08121214017. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Asri', 'modified': '2023-01-25T03:12:18Z'}","Semenjak update IOS tidak bisa login face id & login biasa. Lupa pass/username tidak terdaftar. Sangat merugikan sangat mengecewakan pakai aplikasi mobile banking bank yg ""katanya canggih""",1,FALSE,Tidak bisa login
207,1/17/2023 7:30,,"Mantap,,, mudah di akses fiturnya",5,FALSE,BRI SEMAKIN MAJU
208,1/17/2023 8:47,"{'id': 34529368, 'body': 'Terima kasih atas ulasannya. Cek saldo dan Top Up BRIZZI bisa dilakukan tanpa Login BRImo dan pastikan ponsel yang digunakan sudah memiliki fitur NFC. Tks~Heru', 'modified': '2023-01-28T07:24:56Z'}",Lebih mudah pakai brizzi yang dulu karena bisa cek saldo dan aktivasi saldo brizzi tanpa login. Sekarang untuk menggunakan fitur tersebut wajib login terlebih dahulu.,3,FALSE,Tolong Hiangkan Fitur Login Untuk Brizzi
209,1/17/2023 8:42,"{'id': 34468736, 'body': 'Sobat BRI, guna pengecekan, bisa diinformasikan respon yang diterima berupa gambar melalui WhatsApp resmi BRI 08121214017. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Asri', 'modified': '2023-01-25T03:13:35Z'}",Aplikasi macam kntolllll susah bgt login tolol,1,FALSE,Bad
210,1/17/2023 5:31,,Keren,5,FALSE,bagus
211,1/17/2023 5:11,,bagus,5,FALSE,bagus
212,1/17/2023 4:54,,Mantap,5,FALSE,Mantap
213,1/17/2023 3:35,,mantap,5,FALSE,sip
214,1/16/2023 18:31,,"Memudah ngak ribet,membantu sekali klo misal lupa bawa kartu atm",5,FALSE,Membantu sekali
215,1/16/2023 13:56,,cepat,5,FALSE,cepat
216,1/16/2023 7:33,,Mempermudah dalam transaksi cashless,5,FALSE,Keren
217,1/16/2023 11:58,"{'id': 34468741, 'body': 'Sobat BRI, guna pengecekan, bisa diinformasikan respon yang diterima berupa gambar melalui WhatsApp resmi BRI 08121214017. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Asri\r\n', 'modified': '2023-01-25T03:14:04Z'}","App payah, tidak bisa menambah rek! Lgsg freeze! Sudah diulang berkali kali juga tidak bisa menambah rek! Artinya tidak bisa dipakai, app gak bermanfaat sama sekali",1,FALSE,Freeze
218,1/16/2023 7:04,,Wichecka,5,FALSE,Wichecka
219,1/16/2023 0:38,,Maju terus BRI,5,FALSE,Keren
220,1/15/2023 23:08,,Terbaik bank bri,5,FALSE,Banyak manfaat
221,1/15/2023 15:08,,bagus,5,FALSE,Brimo
222,1/15/2023 17:51,"{'id': 34468744, 'body': 'Sobat BRI, guna pengecekan, bisa diinformasikan respon yang diterima berupa gambar melalui WhatsApp resmi BRI 08121214017. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Asri', 'modified': '2023-01-25T03:14:25Z'}","E kyc Gagal mulu, udah berkali-kali nyoba tetep gabisa",1,FALSE,Perkara registrasi gagal mulu
223,1/15/2023 13:08,,Semoga bank sumsel babel bisa semaju BRI,5,FALSE,mantap
224,1/15/2023 7:51,,bagus,5,FALSE,Baik banget
225,1/15/2023 6:06,,Sangat puas pelayanannya,5,FALSE,Sangat bermanfaat
226,1/15/2023 5:52,,Mantap,5,FALSE,Bri
227,1/15/2023 5:46,,Matep,5,FALSE,overlovv
228,1/15/2023 2:01,,Memudahkn,5,FALSE,Mantap sekali
229,1/15/2023 1:06,,lumayan,5,FALSE,apps
230,1/14/2023 23:44,,bagus mantap,5,FALSE,bagus mantap
231,1/14/2023 13:57,,Sangat membantu,5,FALSE,Bri mo
232,1/14/2023 5:31,,Sangat membantu,5,FALSE,Mantap
233,1/14/2023 12:34,"{'id': 34529384, 'body': 'Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silahkan kirimkan keterangan yang tampil melalui layanan WhatsApp BRI di nomor 08121214017 atau Email callbri@bri.co.id. Tks~Heru', 'modified': '2023-01-28T07:26:22Z'}",belum transaksi tiba tiba limit,3,FALSE,kurang puas
234,1/14/2023 7:33,"{'id': 34529400, 'body': 'Hai Sobat BRI, mohon maaf atas kendala yang dialami. Jika sudah terdaftar pada akun BRImo maka tidak perlu pendaftaran kembali. Silakan Login BRImo menggunakan User ID dan Password yang dimiliki. Tks~Heru', 'modified': '2023-01-28T07:28:08Z'}",Saya sudah tertulis terdafatar di Brimo tapi pas daftar malah ga bisa,3,FALSE,Pengaktivan brimo
235,1/14/2023 7:10,"{'id': 34308416, 'body': 'Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silakan kirimkan respon yang diterima dalam bentuk gambar melalui Email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Ulfa', 'modified': '2023-01-16T10:30:59Z'}","Waktu registrasi bagian perekaman video selalu dapat response Error 111 signature invalid, padahal sudah mengikuti semua petunjuknya",1,FALSE,Registrasi invalid
236,1/14/2023 6:34,,Lumayan,4,FALSE,A
237,1/14/2023 5:58,"{'id': 34308378, 'body': 'Hai Sobat BRI, mohon maaf atas kendala yang dialami. Guna pengecekan, silakan kirimkan respon yang diterima dalam bentuk gambar melalui Email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Ulfa', 'modified': '2023-01-16T10:29:39Z'}","Untuk verifikasi selalu gagal, knpa mesti gagal sih? Katanya mempermudah nasabah. Disediakan vitur  e-kyc malah di tolak terus, mana unistal instal terus lagi buat bisa login. Payah",1,FALSE,Payahhhhh
238,1/14/2023 4:54,,Akses gampang,5,FALSE,Mudah tf
239,1/14/2023 4:30,,Cepat mudah dan praktis,5,FALSE,Tbagusn listrik
240,1/14/2023 1:27,,Mantaf,5,FALSE,Simple dan mudah
241,1/14/2023 3:31,"{'id': 34308370, 'body': 'Hai Sobat BRI, saat ini aplikasi BRImo dalam keadaan normal. Apabila masih mengalami kendala silakan kirimkan detail kendala melalui Email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Ulfa', 'modified': '2023-01-16T10:29:26Z'}",perbaikan terus,1,FALSE,tidak bisa aplikasinya
242,1/14/2023 0:59,,The best apk,5,FALSE,Brimo
243,1/13/2023 23:10,,sangat praktis,5,FALSE,TOP
244,1/13/2023 16:36,,Mudah di gunakan 👍🏻,5,FALSE,BRImo
245,1/13/2023 13:36,,Joss..,5,FALSE,Puas
246,1/13/2023 16:12,,bagus membantu,4,FALSE,bagus
247,1/13/2023 12:08,,Sangat membantu dalam transaksi,5,FALSE,Puas
248,1/13/2023 10:27,,Nyataaa,5,FALSE,Nyataaa
249,1/13/2023 9:52,,qwjah,5,FALSE,Anjay
250,1/13/2023 9:57,"{'id': 34308329, 'body': 'Terima kasih atas ulasannya. Hal ini menjadi masukan bagi kami untuk pengembangan aplikasi BRImo demi kemudahan dan kenyamanan Nasabah. Tks~Ulfa', 'modified': '2023-01-16T10:28:32Z'}",Tolong peningkatannya,1,FALSE,Aplikasi cacat transfer uang gagal” trus
251,1/13/2023 8:47,,Top,5,FALSE,Top
252,1/13/2023 4:25,,mantap,5,FALSE,bagus
253,1/13/2023 5:25,"{'id': 34308286, 'body': 'Hai Sobat BRI, guna tindak lanjut, silakan menghubungi Contact BRI 14017/1500017 untuk pembuatan laporan. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Ulfa', 'modified': '2023-01-16T10:27:22Z'}","dapat notifikasi bisa gunakan qr di BRIMO dan sekalian bisa lihat CC BRI di Brimo.

pas cek di app, ngk bisa. infonya belum tersedia😌",1,FALSE,Info Account
254,1/13/2023 3:31,,bagus,5,FALSE,bagus
255,1/12/2023 16:05,,🥰🥰,5,FALSE,Alhamdulilah sangat membantu sekali
256,1/13/2023 1:34,"{'id': 34308243, 'body': 'Hai Sobat BRI, untuk pembuatan laporan, Sobat BRI juga dapat mengirim pesan melalui Internet Banking versi Browser, menghubungi Contact BRI 14017/1500 017 atau mengunjungi kantor BRI terdekat. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Ulfa', 'modified': '2023-01-16T10:26:21Z'}",Aplikasi tidak menyediakan menu pengaduan untuk transaksi yang diinisiasi oleh bank misalnya pemotongan berkali yang dilakukan oleh bank. Hanya ada pengaduan transaksi yang diinisiasi oleh pengguna.,1,FALSE,Menu pengaduan terbatas
257,1/12/2023 13:36,,Bebas admin sesama BRI👍,5,FALSE,Transaksi tf cepat
258,1/12/2023 15:36,"{'id': 34529402, 'body': 'Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silahkan kirimkan keterangan yang tampil melalui layanan WhatsApp BRI di nomor 08121214017 atau Email callbri@bri.co.id. Tks~Heru', 'modified': '2023-01-28T07:28:24Z'}",Tidak bisa aktifkan bripoin,3,FALSE,Yha25
259,1/12/2023 13:36,,mantap,5,FALSE,mantap
260,1/12/2023 10:05,,Memudahkan agar tidak bulak balik ke bank,5,FALSE,Mantap
261,1/12/2023 7:11,,Terbaik,5,FALSE,Brimo
262,1/12/2023 5:54,"{'id': 34529414, 'body': 'Terima kasih atas ulasannya. Hal ini menjadi masukan bagi kami untuk pengembangan aplikasi BRImo demi kemudahan dan kenyamanan Nasabah. Apabila Sobat BRI dapat menggunakan BRImo dengan lancar, kami tunggu bintang 5 dari Sobat BRI. Tks~Heru', 'modified': '2023-01-28T07:29:19Z'}",Aplikasi untuk pembayaran diperbanyak biar mau bayar listrik dll cuma lwt brimo,3,FALSE,Untuk waktu diperpanjang
263,1/12/2023 4:35,,bagus n simple bank app.,5,FALSE,H. Hidayat
264,1/12/2023 5:26,"{'id': 34307870, 'body': 'Hai Sobat BRI, mohon maaf atas kendala yang dialami. Guna pengecekan, silakan kirimkan respon yang diterima dalam bentuk gambar melalui Email callbri@bri.co.id. Jika sudah tidak mengalami kendala kami harapkan bintang 5 dari Sobat BRI. Tks~Ulfa', 'modified': '2023-01-16T10:18:01Z'}","Eror terus, Tolong tingkatkan lg ya, masa mau trf dan cek saldo doang harus ke atm.",1,FALSE,Aplikasi eror
265,1/12/2023 4:26,,easy to do,5,FALSE,bagus app
266,1/12/2023 1:37,,bagus UI and function,5,FALSE,Fast response
267,1/12/2023 3:43,"{'id': 34529537, 'body': 'Hai Sobat BRI, mohon maaf atas kendala yang dialami. Untuk tindak lanjutnya silahkan kirimkan keterangan yang tampil melalui layanan WhatsApp BRI di nomor 08121214017 atau Email callbri@bri.co.id. Tks~Heru', 'modified': '2023-01-28T07:40:02Z'}",Pembayaran ceria di perbaiki masih ngebugs & tidak bisa bayar,3,FALSE,BRi ceria
268,1/12/2023 2:12,"{'id': 34529449, 'body': 'Terima kasih atas ulasannya. Sobat BRI dapat melakukan pengatuan suara aplikasi pada ponsel yang digunakan. Tks~Heru', 'modified': '2023-01-28T07:32:26Z'}",Tolong dihilangkan suara ‘brimo’ ketika selesai transaksi,3,FALSE,Notif suara ‘Brimo’
269,1/11/2023 16:39,,Aplikasi yang sangat membantu kebutuhan,5,FALSE,Sangant membantu
270,1/11/2023 13:24,,"Aplikasi bagus, tapi mohon di cek pegawai CS nya , ada beberapa kurang ramah dan kinerja lambat",5,FALSE,Apk bagus pekerja minus
271,1/11/2023 12:34,,Pelayanan lebih enak dan gampang mudah di akses dimana saja,5,FALSE,Puas
272,1/11/2023 11:11,,Tenks,5,FALSE,Trimakasih sudah memudahkan transaksi z di bank
273,1/11/2023 10:52,,Sangat membantu jika malas keluar,5,FALSE,Mempermudah
274,1/11/2023 9:46,,Bestttttt,5,FALSE,Besztt
275,1/11/2023 8:59,,Mantap,5,FALSE,Mantap
276,1/11/2023 8:12,,Memudahkan semua transaksi,5,FALSE,Mantap
277,1/11/2023 4:35,,bagus dan sangat mudah sekali,5,FALSE,Yhm
278,1/11/2023 7:04,,"aplikasi nya kadang suka aneh, kita harus melakukan dua kali proses karna proses yang pertama pasti selalu gagal.",4,FALSE,complain
279,1/11/2023 4:06,,mantap,5,FALSE,brill
280,1/11/2023 3:45,,Yang terbaru bikin nyaman dan menarik,5,FALSE,Nyaman
281,1/11/2023 3:38,,Sampai saat ini brimo keren,5,FALSE,Brimo
282,1/11/2023 1:32,,Perkembangan BRI mobile semakin baik dan inovatif,5,FALSE,Transformasi yg Baik
283,1/11/2023 0:54,,👌,5,FALSE,bagus apps
284,1/11/2023 1:25,,Sangat mempermudah dan cepat,4,FALSE,Very bagus
